what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1433720510024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1433720514144
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1433720514382
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1433720514963
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1433720515212
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1433720515228
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1437443022659
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1437443022661
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1437443022664
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1437443022668
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1437443022669
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1437443022670
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1437443022674
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1437443022675
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1437443022677
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1437443022680
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1437443022684
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1437443022687
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1437443022690
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1437443022692
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1437443022695
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1437443022697
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1437443022699
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1437443022701
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1437443022704
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1437443022705
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1437443022706
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1437443022708
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1437443022709
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1437443022712
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1437443022719
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1437443022723
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1437443022727
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1437443022729
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1437443022730
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1437443022732
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1437443022735
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1437443022737
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1437443022738
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1437443022740
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1437443022741
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1437443022745
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1437443022747
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1437443022753
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1437443022757
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1437443022759
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1437443022766
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1437443022768
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1437443022774
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1437443022778
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1437443022788
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1437443022788
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1437443022811
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1437443022811
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1437443022826
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1437443022827
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1437443022848
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1437443022892
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1437443022894
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1437443022921
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1437443022922
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1437443022935
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1437443022937
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1437443022998
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1437443022999
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1437443023041
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1437443023043
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1437443023058
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1437443023076
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1437443023099
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1437443023110
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1437443023150
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1437443023182
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1437443023182
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1437443023207
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1437443023221
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1437443023232
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1437443023236
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1437443023247
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1437443023282
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1437443023285
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1437443023294
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1437443023296
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1437443023297
os,sysinfo,,,"win32",1437443023307
arch,sysinfo,,,"x86",1437443023307
ws,sysinfo,,,"win32",1437443023307
locale,sysinfo,,,"en_US",1437443023307
processors,sysinfo,,,"4",1437443023308
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1437443023308
java.runtime.version,sysinfo,,,"1.8.0_40-b26",1437443023308
java.specification.name,sysinfo,,,"Java Platform API Specification",1437443023308
java.specification.vendor,sysinfo,,,"Oracle Corporation",1437443023308
java.specification.version,sysinfo,,,"1.8",1437443023308
java.vendor,sysinfo,,,"Oracle Corporation",1437443023308
java.version,sysinfo,,,"1.8.0_40",1437443023308
java.vm.info,sysinfo,,,"mixed mode",1437443023308
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1437443023308
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437443023308
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1437443023308
java.vm.specification.version,sysinfo,,,"1.8",1437443023308
java.vm.vendor,sysinfo,,,"Oracle Corporation",1437443023308
java.vm.version,sysinfo,,,"25.40-b25",1437443023308
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1437443024415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443025730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443046517
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437443050009
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437443050057
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437443050059
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1437443051175
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437443051175
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1437443071193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443075293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443085614
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437443086242
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437443086305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443089124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443091343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443092699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443094925
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1437443098956
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1437443098997
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1437443099608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443114533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443117108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443130842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443133432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443134176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443136474
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1437443146561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443150735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443159492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443177684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443180775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443189593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443191597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443209341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443209969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443210377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443212307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443212916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443217024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443273025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443290570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443309115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443314638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1437443497903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443509350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443515689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443533560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443533684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443542870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443543895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443544006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443548067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437443553674
