what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665343614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665345161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665345474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665348317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665349864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665349974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665350943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665353178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665353995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665356154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665357094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665358657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665361557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665376676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665487026
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665487432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665545208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665545802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665546021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665546208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665546412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665546662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665546896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665547130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665547349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665547583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665547818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665548083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665548288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665548648
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665549054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665549413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665549695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665549976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665550663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665551039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665551320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427665551585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665559254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665560801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665563499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665572579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665751456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665759566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1427665824615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1427665826584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1427665842664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1427665845616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665848834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665853133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665856809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665864024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665875448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665876851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665879020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665884947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665894983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665896546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665898624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427665911373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666120819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666121226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666121523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666121898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666122132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666122398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666122882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666123226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666123601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666124195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666125507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1427666125887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666139610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666141172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666143376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666168863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1427666312180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1427666312539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666323170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666325608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666326202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666327827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666328785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666330504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666339342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666341218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666342811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666348511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666364964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666366597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666368660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666376725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666409955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666503877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666533912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666833859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666839388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666848709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666850237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427666912965
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1427666932553
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1427666932646
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1427666932756
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1427666938553
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666938584
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1427666938600
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1427666940568
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666940600
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1427666940678
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1427666940693
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1427666941896
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666941928
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1427666941943
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1427666947662
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1427666947725
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1427666950428
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1427666962772
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666964402
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1427666965230
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666969183
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666969277
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666971995
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1427666974123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667070572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667073744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667073791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667075277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667077042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667111113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667140247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667141794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667151736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667153064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667156347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667164828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1427667208113
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1427667247711
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1427667380311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667399257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667401429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667402070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667406788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667413322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667414618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667416368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667435327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427667462586
